Titles	Genres
Key Largo[(6, 0.3440000116825104), (4, 0.32100000977516174), (11, 0.24400000274181366), (0, 0.004999999888241291), (1, 0.004999999888241291)]	['Action', 'Crime', 'Drama', 'Film-Noir', 'Thriller']
The Sweet Hereafter[(17, 0.5759999752044678), (13, 0.3140000104904175), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Drama']
The Bandit[(5, 0.2160000056028366), (18, 0.2160000056028366), (3, 0.2150000035762787), (16, 0.2150000035762787), (9, 0.008999999612569809)]	['Crime', 'Drama', 'Thriller']
His Girl Friday[(16, 0.7210000157356262), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873), (15, 0.014999999664723873)]	['Comedy', 'Drama', 'Romance']
Spring, Summer, Fall, Winter... and Spring[(10, 0.47999998927116394), (5, 0.32600000500679016), (4, 0.010999999940395355), (9, 0.010999999940395355), (15, 0.010999999940395355)]	['Drama', 'Romance']
Gilda[(16, 0.3619999885559082), (17, 0.2770000100135803), (15, 0.13899999856948853), (0, 0.13600000739097595), (1, 0.004999999888241291)]	['Drama', 'Film-Noir', 'Romance', 'Thriller']
My Father and My Son[(6, 0.5690000057220459), (5, 0.023000000044703484), (9, 0.023000000044703484), (10, 0.023000000044703484), (15, 0.023000000044703484)]	['Drama', 'Family']
Kagemusha[(17, 0.6299999952316284), (10, 0.2160000056028366), (5, 0.008999999612569809), (9, 0.008999999612569809), (15, 0.008999999612569809)]	['Drama', 'History', 'War']
The Wave[(19, 0.5609999895095825), (4, 0.3540000021457672), (5, 0.004999999888241291), (9, 0.004999999888241291), (10, 0.004999999888241291)]	['Drama', 'Thriller']
Arsenic and Old Lace[(0, 0.4390000104904175), (2, 0.4059999883174896), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Comedy', 'Crime', 'Thriller']
Philomena[(0, 0.718999981880188), (18, 0.210999995470047), (1, 0.004000000189989805), (2, 0.004000000189989805), (4, 0.004000000189989805)]	['Biography', 'Comedy', 'Drama']
Mustang[(10, 0.6299999952316284), (9, 0.2160000056028366), (5, 0.008999999612569809), (15, 0.008999999612569809), (0, 0.00800000037997961)]	['Drama']
The Experiment[(17, 0.8650000095367432), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Drama', 'Thriller']
Bride of Frankenstein[(7, 0.367000013589859), (19, 0.367000013589859), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873)]	['Drama', 'Horror', 'Sci-Fi']
Kind Hearts and Coronets[(14, 0.5690000057220459), (5, 0.023000000044703484), (9, 0.023000000044703484), (10, 0.023000000044703484), (15, 0.023000000044703484)]	['Comedy', 'Crime']
The Double Life of Véronique[(11, 0.39899998903274536), (5, 0.3659999966621399), (9, 0.14499999582767487), (0, 0.004999999888241291), (1, 0.004999999888241291)]	['Drama', 'Fantasy', 'Music', 'Mystery', 'Romance']
Stalag 17[(4, 0.9110000133514404), (5, 0.004999999888241291), (9, 0.004999999888241291), (10, 0.004999999888241291), (15, 0.004999999888241291)]	['Comedy', 'Drama', 'War']
To Have and Have Not[(4, 0.4399999976158142), (14, 0.3869999945163727), (15, 0.10700000077486038), (0, 0.004000000189989805), (1, 0.004000000189989805)]	['Adventure', 'Comedy', 'Romance', 'Thriller', 'War']
Down by Law[(12, 0.3019999861717224), (11, 0.2980000078678131), (3, 0.210999995470047), (13, 0.11400000005960464), (4, 0.004999999888241291)]	['Comedy', 'Crime', 'Drama']
Bajrangi Bhaijaan[(10, 0.4090000092983246), (17, 0.26899999380111694), (12, 0.23100000619888306), (0, 0.004999999888241291), (1, 0.004999999888241291)]	['Action', 'Comedy', 'Drama']
Le Samourai[(5, 0.050999999046325684), (10, 0.050999999046325684), (9, 0.05000000074505806), (15, 0.05000000074505806), (4, 0.04899999871850014)]	['Crime', 'Drama', 'Mystery', 'Thriller']
Good Bye Lenin![(13, 0.7350000143051147), (6, 0.1550000011920929), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Comedy', 'Drama', 'Romance']
Baahubali: The Beginning[(5, 0.6970000267028809), (13, 0.19300000369548798), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Action', 'Drama']
The 400 Blows[(15, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (0, 0.00800000037997961)]	['Crime', 'Drama']
Withnail & I[(11, 0.5690000057220459), (5, 0.023000000044703484), (9, 0.023000000044703484), (10, 0.023000000044703484), (15, 0.023000000044703484)]	['Comedy', 'Drama']
No Man's Land[(11, 0.9269999861717224), (0, 0.004000000189989805), (1, 0.004000000189989805), (2, 0.004000000189989805), (4, 0.004000000189989805)]	['Drama', 'War']
Underground[(14, 0.4909999966621399), (12, 0.2150000035762787), (4, 0.1469999998807907), (5, 0.008999999612569809), (9, 0.008999999612569809)]	['Comedy', 'Drama', 'War']
Love Me If You Dare[(9, 0.9390000104904175), (0, 0.003000000026077032), (1, 0.003000000026077032), (2, 0.003000000026077032), (3, 0.003000000026077032)]	['Comedy', 'Drama', 'Romance']
Deep Red[(8, 0.39500001072883606), (17, 0.3400000035762787), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873)]	['Horror', 'Mystery', 'Thriller']
Open Your Eyes[(10, 0.8650000095367432), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Drama', 'Mystery', 'Thriller']
My Name Is Khan[(11, 0.5759999752044678), (12, 0.3149999976158142), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Drama']
The Vanishing[(20, 0.6119999885559082), (5, 0.15399999916553497), (3, 0.14300000667572021), (0, 0.004999999888241291), (1, 0.004999999888241291)]	['Mystery', 'Thriller']
Ikiru[(20, 0.48399999737739563), (13, 0.3610000014305115), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama']
Delicatessen[(6, 0.5690000057220459), (5, 0.023000000044703484), (9, 0.023000000044703484), (10, 0.023000000044703484), (15, 0.023000000044703484)]	['Comedy', 'Crime']
A Bittersweet Life[(16, 0.7379999756813049), (19, 0.15199999511241913), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Action', 'Drama']
Elite Squad[(2, 0.3149999976158142), (6, 0.29899999499320984), (19, 0.28200000524520874), (0, 0.006000000052154064), (1, 0.006000000052154064)]	['Action', 'Crime', 'Drama', 'Thriller']
The Best Years of Our Lives[(4, 0.33500000834465027), (17, 0.1889999955892563), (9, 0.1589999943971634), (6, 0.15600000321865082), (0, 0.10700000077486038)]	['Drama', 'Romance', 'War']
Diabolique[(9, 0.8650000095367432), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']
Ninja Scroll[(6, 0.7009999752044678), (10, 0.14499999582767487), (5, 0.008999999612569809), (9, 0.008999999612569809), (15, 0.008999999612569809)]	['Animation', 'Action', 'Adventure', 'Fantasy', 'Thriller']
The City of Lost Children[(16, 0.421999990940094), (20, 0.421999990940094), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Fantasy', 'Sci-Fi']
The Odd Couple[(19, 0.5389999747276306), (14, 0.3050000071525574), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Comedy']
The Celebration[(14, 0.37599998712539673), (6, 0.35899999737739563), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873)]	['Drama']
Leviathan[(17, 0.3930000066757202), (10, 0.32899999618530273), (0, 0.1979999989271164), (4, 0.004999999888241291), (5, 0.004999999888241291)]	['Crime', 'Drama']
A Very Long Engagement[(0, 0.40400001406669617), (4, 0.2800000011920929), (18, 0.1420000046491623), (9, 0.10599999874830246), (1, 0.004000000189989805)]	['Drama', 'Mystery', 'Romance', 'War']
Detachment[(18, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Drama']
All About My Mother[(15, 0.5640000104904175), (6, 0.32600000500679016), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Drama']
Little Big Man[(5, 0.27799999713897705), (17, 0.2370000034570694), (8, 0.18700000643730164), (14, 0.18400000035762787), (0, 0.007000000216066837)]	['Adventure', 'Comedy', 'Drama', 'Western']
Tokyo Story[(16, 0.7400000095367432), (5, 0.1509999930858612), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Drama']
The Muppet Movie[(7, 0.5320000052452087), (19, 0.2709999978542328), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355)]	['Adventure', 'Comedy', 'Family', 'Musical']
The Battle of Algiers[(17, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Drama', 'War']
Pink[(15, 0.5230000019073486), (16, 0.367000013589859), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Drama', 'Thriller']
The Verdict[(3, 0.7940000295639038), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355)]	['Drama']
Invasion of the Body Snatchers[(0, 0.4269999861717224), (17, 0.4169999957084656), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama', 'Horror', 'Sci-Fi']
The Kite Runner[(0, 0.531000018119812), (5, 0.37400001287460327), (1, 0.004999999888241291), (2, 0.004999999888241291), (3, 0.004999999888241291)]	['Drama']
The Girl Who Leapt Through Time[(7, 0.5609999895095825), (19, 0.2460000067949295), (10, 0.13300000131130219), (5, 0.004000000189989805), (15, 0.004000000189989805)]	['Animation', 'Adventure', 'Comedy', 'Drama', 'Mystery', 'Romance', 'Sci-Fi']
The Kid[(9, 0.7670000195503235), (7, 0.10400000214576721), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837)]	['Comedy', 'Drama', 'Family']
A Prophet[(3, 0.515999972820282), (8, 0.35499998927116394), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837)]	['Crime', 'Drama']
The Diving Bell and the Butterfly[(8, 0.531000018119812), (10, 0.27399998903274536), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355)]	['Biography', 'Drama']
Fanny and Alexander[(16, 0.47099998593330383), (11, 0.37400001287460327), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Drama']
The Killing Fields[(5, 0.7950000166893005), (4, 0.010999999940395355), (9, 0.010999999940395355), (10, 0.010999999940395355), (15, 0.010999999940395355)]	['Biography', 'Drama', 'History', 'War']
The Little Prince[(10, 0.7900000214576721), (6, 0.125), (4, 0.004999999888241291), (5, 0.004999999888241291), (9, 0.004999999888241291)]	['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy']
The Treasure of the Sierra Madre[(15, 0.37700000405311584), (14, 0.27799999713897705), (5, 0.2240000069141388), (0, 0.007000000216066837), (1, 0.007000000216066837)]	['Adventure', 'Drama', 'Western']
Zulu[(19, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809), (15, 0.008999999612569809)]	['Drama', 'History', 'War']
Infernal Affairs[(7, 0.8640000224113464), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Crime', 'Drama', 'Mystery', 'Thriller']
Winter Sleep[(12, 0.7210000157356262), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873), (15, 0.014999999664723873)]	['Drama']
The Salesman[(18, 0.746999979019165), (0, 0.15800000727176666), (1, 0.004999999888241291), (2, 0.004999999888241291), (3, 0.004999999888241291)]	['Drama', 'Thriller']
Ayla: The Daughter of War[(7, 0.42800000309944153), (10, 0.2720000147819519), (3, 0.17800000309944153), (0, 0.007000000216066837), (1, 0.007000000216066837)]	['Biography', 'Drama', 'History', 'War']
Touch of Evil[(17, 0.5099999904632568), (12, 0.3610000014305115), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837)]	['Crime', 'Drama', 'Film-Noir', 'Thriller']
The Killing[(12, 0.40400001406669617), (9, 0.3400000035762787), (16, 0.15199999511241913), (0, 0.006000000052154064), (1, 0.006000000052154064)]	['Crime', 'Drama', 'Film-Noir', 'Thriller']
Yojimbo[(19, 0.3409999907016754), (17, 0.296999990940094), (13, 0.14300000667572021), (7, 0.13300000131130219), (0, 0.004999999888241291)]	['Action', 'Drama', 'Thriller']
Cries & Whispers[(19, 0.8650000095367432), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Drama']
The Lion in Winter[(18, 0.6850000023841858), (4, 0.125), (0, 0.10999999940395355), (5, 0.004999999888241291), (9, 0.004999999888241291)]	['Biography', 'Drama', 'History']
Wild Strawberries[(20, 0.46399998664855957), (10, 0.3409999907016754), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355)]	['Drama', 'Romance']
Night on Earth[(14, 0.36800000071525574), (1, 0.367000013589859), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873)]	['Comedy', 'Drama']
Lilya 4-Ever[(5, 0.5619999766349792), (3, 0.1809999942779541), (12, 0.12200000137090683), (19, 0.09600000083446503), (0, 0.0020000000949949026)]	['Crime', 'Drama']
Talk to Her[(5, 0.5450000166893005), (11, 0.3449999988079071), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Drama', 'Mystery', 'Romance']
Fearless[(5, 0.050999999046325684), (10, 0.050999999046325684), (9, 0.05000000074505806), (15, 0.05000000074505806), (4, 0.04899999871850014)]	['Action', 'Biography', 'Drama', 'Sport']
Three Colors: Red[(13, 0.7210000157356262), (5, 0.014999999664723873), (9, 0.014999999664723873), (10, 0.014999999664723873), (15, 0.014999999664723873)]	['Drama', 'Mystery', 'Romance']
Bicycle Thieves[(4, 0.38600000739097595), (0, 0.34200000762939453), (11, 0.15000000596046448), (1, 0.007000000216066837), (2, 0.007000000216066837)]	['Drama']
Being There[(6, 0.5690000057220459), (5, 0.023000000044703484), (9, 0.023000000044703484), (10, 0.023000000044703484), (15, 0.023000000044703484)]	['Comedy', 'Drama']
Volver[(6, 0.8989999890327454), (0, 0.004999999888241291), (1, 0.004999999888241291), (2, 0.004999999888241291), (3, 0.004999999888241291)]	['Comedy', 'Drama']
The Broken Circle Breakdown[(12, 0.4830000102519989), (8, 0.25999999046325684), (6, 0.16599999368190765), (0, 0.004999999888241291), (1, 0.004999999888241291)]	['Drama', 'Music', 'Romance']
Judgment at Nuremberg[(14, 0.8849999904632568), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064), (4, 0.006000000052154064)]	['Drama', 'War']
The Philadelphia Story[(2, 0.5389999747276306), (16, 0.20499999821186066), (3, 0.15199999511241913), (0, 0.006000000052154064), (1, 0.006000000052154064)]	['Comedy', 'Romance']
Modern Times[(10, 0.3959999978542328), (15, 0.3269999921321869), (20, 0.17399999499320984), (0, 0.006000000052154064), (1, 0.006000000052154064)]	['Comedy', 'Drama', 'Family', 'Romance']
Victoria[(2, 0.46799999475479126), (15, 0.25999999046325684), (6, 0.1809999942779541), (0, 0.004999999888241291), (1, 0.004999999888241291)]	['Crime', 'Drama', 'Romance', 'Thriller']
The Hurricane[(17, 0.6240000128746033), (8, 0.22100000083446503), (5, 0.008999999612569809), (9, 0.008999999612569809), (10, 0.008999999612569809)]	['Biography', 'Drama', 'Sport']
Rope[(18, 0.5509999990463257), (14, 0.3529999852180481), (0, 0.004999999888241291), (1, 0.004999999888241291), (2, 0.004999999888241291)]	['Crime', 'Drama', 'Mystery', 'Thriller']
Once[(8, 0.4020000100135803), (12, 0.23499999940395355), (3, 0.2150000035762787), (5, 0.008999999612569809), (9, 0.008999999612569809)]	['Drama', 'Music', 'Romance']
Mysterious Skin[(10, 0.8650000095367432), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837), (4, 0.007000000216066837)]	['Drama']
The Big Sleep[(12, 0.47200000286102295), (17, 0.4180000126361847), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Crime', 'Film-Noir', 'Mystery', 'Thriller']
Lady Vengeance[(0, 0.515999972820282), (5, 0.20800000429153442), (1, 0.17299999296665192), (2, 0.006000000052154064), (4, 0.006000000052154064)]	['Crime', 'Drama', 'Thriller']
Song of the Sea[(10, 0.7120000123977661), (16, 0.21199999749660492), (0, 0.004000000189989805), (1, 0.004000000189989805), (2, 0.004000000189989805)]	['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy']
Children of Heaven[(16, 0.4059999883174896), (15, 0.23999999463558197), (1, 0.1720000058412552), (7, 0.125), (5, 0.004000000189989805)]	['Drama', 'Family']
A Hard Day's Night[(10, 0.6959999799728394), (3, 0.19499999284744263), (0, 0.006000000052154064), (1, 0.006000000052154064), (2, 0.006000000052154064)]	['Comedy', 'Music', 'Musical']
City Lights[(10, 0.8370000123977661), (5, 0.008999999612569809), (9, 0.008999999612569809), (15, 0.008999999612569809), (0, 0.00800000037997961)]	['Comedy', 'Drama', 'Romance']
Run Lola Run[(19, 0.5680000185966492), (5, 0.023000000044703484), (9, 0.023000000044703484), (10, 0.023000000044703484), (15, 0.023000000044703484)]	['Crime', 'Drama', 'Thriller']
United 93[(9, 0.35899999737739563), (14, 0.19699999690055847), (7, 0.16599999368190765), (5, 0.16300000250339508), (0, 0.007000000216066837)]	['Drama', 'History', 'Thriller']
Stagecoach[(13, 0.421999990940094), (14, 0.23000000417232513), (11, 0.20000000298023224), (5, 0.008999999612569809), (9, 0.008999999612569809)]	['Adventure', 'Drama', 'Western']
The Man from Nowhere[(2, 0.3619999885559082), (6, 0.31299999356269836), (16, 0.22100000083446503), (0, 0.006000000052154064), (1, 0.006000000052154064)]	['Action', 'Drama', 'Thriller']
Mr. Smith Goes to Washington[(17, 0.5220000147819519), (14, 0.3499999940395355), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837)]	['Comedy', 'Drama']
Where Eagles Dare[(14, 0.5139999985694885), (2, 0.28999999165534973), (4, 0.010999999940395355), (5, 0.010999999940395355), (9, 0.010999999940395355)]	['Action', 'Adventure', 'War']
The Guns of Navarone[(12, 0.6489999890327454), (4, 0.22200000286102295), (0, 0.007000000216066837), (1, 0.007000000216066837), (2, 0.007000000216066837)]	['Action', 'Adventure', 'Drama', 'War']
